Genotype,blups,deregressed.blups,Adj.Grain.Yield
PYT-S-6658,47.35601227,76.7105345,5220.386213
PYT-S-6659,45.21703265,73.16637893,5216.842057
PYT-S-6660,302.2304429,485.1157773,5628.791456
PYT-S-6661,-137.0387181,-206.8063188,4936.86936
PYT-S-6662,211.9523077,340.2114991,5483.887178
PYT-S-6663,190.5935072,287.6304621,5431.306141
PYT-S-6664,513.943035,831.6186826,5975.294361
PYT-S-6665,494.3971976,746.1055118,5889.78119
PYT-S-6666,199.1556905,322.2561286,5465.931807
PYT-S-6667,648.3041986,978.3550259,6122.030704
PYT-S-6668,342.3533145,553.966526,5697.642205
PYT-S-6669,545.2712792,822.9092953,5966.584974
PYT-S-6670,270.8662771,421.8977455,5565.573424
PYT-S-6671,171.0065955,275.7992134,5419.474892
PYT-S-6672,526.5303228,845.1551667,5988.830845
PYT-S-6673,596.4747354,900.1608125,6043.836491
PYT-S-6674,424.2110289,680.9101407,5824.585819
PYT-S-6675,-65.68350215,-106.3975988,5037.27808
PYT-S-6676,183.3369997,287.1369017,5430.81258
PYT-S-6677,268.5198725,434.9667088,5578.642387
PYT-S-6678,279.1587781,452.198295,5595.873974
PYT-S-6679,130.7511082,211.5671569,5355.242835
PYT-S-6680,415.8204012,673.567568,5817.243247
PYT-S-6681,291.529363,467.9434154,5611.619094
PYT-S-6682,408.7758349,661.4363423,5805.112021
PYT-S-6683,561.1540213,878.881354,6022.557032
PYT-S-6684,464.1928789,700.5392004,5844.214879
PYT-S-6685,278.1607541,450.5813054,5594.256984
PYT-S-6686,55.42074322,89.77458294,5233.450261
PYT-S-6687,502.3082018,786.6801198,5930.355798
PYT-S-6688,433.1869138,695.3425665,5839.018245
PYT-S-6689,651.0549801,982.5234468,6126.199125
PYT-S-6690,-60.28254996,-96.76144538,5046.914233
PYT-S-6691,400.9455929,649.4749966,5793.150675
PYT-S-6692,53.82266398,84.29371773,5227.969396
PYT-S-6693,106.0547276,171.0467804,5314.722459
PYT-S-6694,49.27023879,79.72381152,5223.39949
PYT-S-6695,48.89557705,76.58090723,5220.256586
PYT-S-6696,-96.94704807,-146.3058129,4997.369866
PYT-S-6697,27.19443375,42.59256053,5186.268239
PYT-S-6698,-156.1450916,-235.6496466,4908.026032
PYT-S-6699,150.3818866,235.5857141,5379.261393
PYT-S-6700,-364.9305427,-550.7371722,4592.938506
PYT-S-6701,-207.5040912,-333.0668967,4810.608782
PYT-S-6702,-256.4811528,-401.7075703,4741.968108
PYT-S-6703,-75.05694019,-121.4534992,5022.222179
PYT-S-6704,148.1925944,232.095673,5375.771352
PYT-S-6705,225.1195294,352.5731564,5496.248835
PYT-S-6706,65.39338242,98.68728295,5242.362961
PYT-S-6707,-220.7390208,-354.3081343,4789.367544
PYT-S-6708,401.7163501,629.1529426,5772.828621
PYT-S-6709,87.08395596,140.9105066,5284.586185
PYT-S-6710,466.9698187,731.3804539,5875.056132
PYT-S-6711,546.6422014,856.1198342,5999.795513
PYT-S-6712,-123.594463,-186.5242343,4957.151444
PYT-S-6713,372.5463265,583.480377,5727.156056
PYT-S-6714,260.5035315,394.3074885,5537.983167
PYT-S-6715,418.0491435,654.7305301,5798.406209
PYT-S-6716,15.77737138,25.55700964,5169.232688
PYT-S-6717,245.2763728,370.1567773,5513.832456
PYT-S-6718,224.8075474,363.8683241,5507.544003
PYT-S-6719,547.7174832,857.8357091,6001.511388
PYT-S-6720,296.7887428,464.9480418,5608.62372
PYT-S-6721,197.1498769,319.3548199,5463.030498
PYT-S-6722,368.4649117,596.86559,5740.541269
PYT-S-6723,-390.5046743,-589.3380901,4554.337588
PYT-S-6724,-6.601538678,-10.69360551,5132.982073
PYT-S-6725,-164.5367401,-248.3106187,4895.36506
PYT-S-6726,179.7216083,271.2281134,5414.903792
PYT-S-6727,-31.14196832,-47.01325196,5096.662427
PYT-S-6728,-348.3631063,-559.1636692,4584.512009
PYT-S-6729,243.6265794,367.6727156,5511.348394
PYT-S-6730,194.7492369,305.6220623,5449.297741
PYT-S-6731,-100.8195657,-157.897403,4985.778276
PYT-S-6732,-225.8567393,-378.6804277,4764.995251
PYT-S-6733,-319.6411095,-514.429724,4629.245954
PYT-S-6734,88.10286606,133.3557415,5277.03142
PYT-S-6735,-195.6087431,-316.5176133,4827.158065
PYT-S-6736,-118.5104463,-185.6152178,4958.060461
PYT-S-6737,-28.47350542,-46.1233633,5097.552315
PYT-S-6738,-233.3760849,-362.2691252,4781.406553
PYT-S-6739,-394.4211588,-617.7259451,4525.949733
PYT-S-6740,130.7495693,217.2097486,5360.885427
PYT-S-6741,-140.9351804,-228.2986146,4915.377064
PYT-S-6742,-117.4394767,-188.5069575,4955.168721
PYT-S-6743,-530.8280524,-890.0085605,4253.667118
PYT-S-6744,15.44967588,25.02630438,5168.701983
PYT-S-6745,3.050670784,5.115951545,5148.79163
PYT-S-6746,-43.51394822,-68.15328891,5075.52239
PYT-S-6747,122.5594476,184.9541902,5328.629869
PYT-S-6748,-82.48989367,-133.6218714,5010.053807
PYT-S-6749,-4.844720524,-7.776401871,5135.899277
PYT-S-6750,89.86085764,144.2353309,5287.911009
PYT-S-6751,-223.5695445,-361.7583646,4781.917314
PYT-S-6752,-15.91540838,-26.43969723,5117.235981
PYT-S-6753,48.12563021,77.2481331,5220.923812
PYT-S-6754,215.9890613,335.2792325,5478.954911
PYT-S-6755,417.0177976,629.3443754,5773.020054
PYT-S-6756,23.29932604,37.7418599,5181.417538
PYT-S-6757,143.3922893,240.4680505,5384.143729
PYT-S-6758,552.656931,896.4605541,6040.136233
PYT-S-6759,63.89012539,103.3814845,5247.057163
PYT-S-6760,-18.64562747,-29.92863722,5113.747041
PYT-S-6761,99.72515623,161.3643798,5305.040058
PYT-S-6762,235.094496,368.2087488,5511.884427
PYT-S-6763,262.9717122,411.8523303,5555.528009
PYT-S-6764,-60.91162231,-95.58850208,5048.087176
PYT-S-6765,101.099895,163.7675889,5307.443267
PYT-S-6766,312.5124325,505.6767931,5649.352472
PYT-S-6767,23.61157182,37.9000462,5181.575725
PYT-S-6768,-41.35619223,-67.0836408,5076.592038
PYT-S-6769,108.6435609,174.3921373,5318.067816
PYT-S-6770,-57.07965404,-92.46089053,5051.214788
PYT-S-6771,21.78921746,35.25748639,5178.933165
PYT-S-6772,-81.66517096,-131.4333748,5012.242304
PYT-S-6773,-365.3972603,-591.4057232,4552.269955
PYT-S-6774,13.63495012,21.88598675,5165.561665
PYT-S-6775,82.68610971,133.7959813,5277.47166
PYT-S-6776,315.2971019,510.1854991,5653.861178
PYT-S-6777,215.6424131,325.4261264,5469.101805
PYT-S-6778,80.94951863,122.164946,5265.840625
PYT-S-6779,-143.7099516,-225.0757548,4918.599924
PYT-S-6780,197.5884087,298.1871746,5441.862853
PYT-S-6781,193.3700059,312.8912946,5456.566973
PYT-S-6782,-259.8891961,-420.5247023,4723.150976
PYT-S-6783,167.1101386,270.4725073,5414.148186
PYT-S-6784,298.910726,483.7949709,5627.470649
PYT-S-6785,82.37011178,132.2152284,5275.890907
PYT-S-6786,181.9572543,292.0767727,5435.752451
PYT-S-6787,20.42962767,33.09314809,5176.768827
PYT-S-6788,53.8059018,87.06319159,5230.73887
PYT-S-6789,82.25525921,132.0335175,5275.709196
PYT-S-6790,6.0688969,9.158613793,5152.834292
PYT-S-6791,-221.9779557,-359.5760922,4784.099586
PYT-S-6792,-1238.757765,-1940.204437,3203.471242
PYT-S-6793,167.510171,262.3473238,5406.023002
PYT-S-6794,-57.7914947,-93.51569469,5050.159984
PYT-S-6795,-93.40611925,-151.5141092,4992.161569
PYT-S-6796,-692.5469411,-1111.637416,4032.038262
PYT-S-6797,-154.3717985,-232.9684382,4910.70724
PYT-S-6798,-171.652082,-277.8310275,4865.844651
PYT-S-6799,-270.4532021,-438.0968226,4705.578856
PYT-S-6800,85.94160671,137.9473839,5281.623062
PYT-S-6801,32.40331819,52.01241097,5195.688089
PYT-S-6802,455.0746444,730.4583817,5874.13406
PYT-S-6803,-102.7897451,-155.1246194,4988.551059
PYT-S-6804,160.2845909,259.6379539,5403.313632
PYT-S-6805,412.0546122,666.7429322,5810.418611
PYT-S-6806,100.8280264,163.3267142,5307.002393
PYT-S-6807,239.4680907,397.8170498,5541.492728
PYT-S-6808,255.1754056,413.3490918,5557.02477
PYT-S-6809,-262.2043694,-410.654998,4733.02068
PYT-S-6810,5.822912596,8.787563792,5152.463242
PYT-S-6811,-184.6998908,-299.1893596,4844.486319
PYT-S-6812,-124.6113284,-201.6932403,4941.982438
PYT-S-6813,77.1285579,124.1307225,5267.806401
PYT-S-6814,245.7850431,370.9271822,5514.602861
PYT-S-6815,232.2150767,376.1565256,5519.832204
PYT-S-6816,59.08141419,95.70317691,5239.378855
PYT-S-6817,-455.8791212,-738.4634052,4405.212273
PYT-S-6818,175.0286373,283.5234236,5427.199102
PYT-S-6819,193.3838399,310.4044479,5454.080126
PYT-S-6820,202.7464476,325.4355769,5469.111255
PYT-S-6821,386.0638848,619.6810951,5763.356774
PYT-S-6822,-308.9221622,-517.9514399,4625.724239
PYT-S-6823,315.9185961,476.7682893,5620.443968
PYT-S-6824,249.6963644,391.0650341,5534.740713
PYT-S-6825,214.3409192,335.688507,5479.364186
PYT-S-6826,-105.1719999,-168.8118389,4974.86384
PYT-S-6827,-9.017072259,-14.59044595,5129.085233
PYT-S-6828,-83.08788756,-134.4440917,5009.231587
PYT-S-6829,194.8039234,315.222531,5458.89821
PYT-S-6830,198.697598,300.6634565,5444.339135
PYT-S-6831,151.6369783,245.3630239,5389.038702
PYT-S-6832,-49.85695251,-75.24306443,5068.432614
PYT-S-6833,-26.3419429,-42.67052832,5101.00515
PYT-S-6834,36.33671247,56.91211335,5200.587792
PYT-S-6835,180.8888501,272.9897873,5416.665466
PYT-S-6836,-256.6948826,-387.3850538,4756.290625
PYT-S-6837,-15.48852777,-24.25764486,5119.418034
PYT-S-6838,364.5717054,570.9901489,5714.665827
PYT-S-6839,-19.74815931,-33.1174909,5110.558188
PYT-S-6840,0.087179454,0.131567255,5143.807246
PYT-S-6841,252.0779285,404.629531,5548.30521
PYT-S-6842,-144.2640947,-233.4345776,4910.241101
PYT-S-6843,-67.78528549,-109.6840421,5033.991636
PYT-S-6844,39.20382818,62.92538735,5206.601066
PYT-S-6845,140.9146606,220.7418376,5364.417516
PYT-S-6846,-69.48729839,-112.4369027,5031.238776
PYT-S-6847,129.7790233,203.2607147,5346.936393
PYT-S-6848,-510.5306207,-770.4436616,4373.232017
PYT-S-6849,132.8441014,200.5467289,5344.222407
PYT-S-6850,-318.5121928,-498.8363708,4644.839308
PYT-S-6851,-547.8958872,-858.104359,4285.57132
PYT-S-6852,109.7578929,171.9013109,5315.576989
PYT-S-6853,194.6681175,304.8888022,5448.564481
PYT-S-6854,312.0917863,484.4583529,5628.134031
PYT-S-6855,135.3376686,219.2290283,5362.904707
PYT-S-6856,203.7711523,329.8094105,5473.485089
PYT-S-6857,251.5074541,403.697822,5547.373501
PYT-S-6858,-425.8647976,-683.5685185,4460.10716
PYT-S-6859,63.5097118,102.8765204,5246.552199
PYT-S-6860,191.5368594,308.9091853,5452.584864
PYT-S-6861,-41.75147793,-65.38986253,5078.285816
PYT-S-6862,-64.07030947,-103.7850041,5039.890674
PYT-S-6863,396.3189679,620.7325824,5764.408261
PYT-S-6864,-701.8633339,-1101.440643,4042.235035
PYT-S-6865,76.73411798,115.8023309,5259.478009
PYT-S-6866,298.4694502,450.4218497,5594.097528
PYT-S-6867,114.0950025,178.6900875,5322.365766
PYT-S-6868,35.60213219,57.14543172,5200.82111
PYT-S-6869,283.7088901,455.39346,5599.069139
PYT-S-6870,240.5153665,389.6012973,5533.276976
PYT-S-6871,3.361041938,5.44444543,5149.120124
PYT-S-6872,113.8062002,184.6030466,5328.278725
PYT-S-6873,432.2867664,652.5759429,5796.251621
PYT-S-6874,502.9627108,780.7409248,5924.416603
PYT-S-6875,74.70889472,117.0147825,5260.690461
PYT-S-6876,-173.8061163,-270.7151674,4872.960511
PYT-S-6877,116.9883334,187.7818613,5331.45754
PYT-S-6878,-109.673731,-165.5158983,4978.15978
PYT-S-6879,101.7926894,164.891834,5308.567513
PYT-S-6880,-358.0468048,-579.9849971,4563.690681
PYT-S-6881,-66.4165296,-104.2292822,5039.446396
PYT-S-6882,68.04546893,102.6879097,5246.363588
PYT-S-6883,617.8347669,999.7138951,6143.389574
PYT-S-6884,-318.3315766,-515.0923557,4628.583323
PYT-S-6885,24.80407365,39.81404266,5183.489721
PYT-S-6886,180.7645824,290.1523224,5433.828001
PYT-S-6887,39.89969577,66.28386412,5209.959543
PYT-S-6888,-559.3029075,-906.0314233,4237.644255
PYT-S-6889,338.0120729,566.8442382,5710.519917
PYT-S-6890,-58.54188649,-88.3760577,5055.299621
PYT-S-6891,-200.8330833,-326.2075768,4817.468102
PYT-S-6892,-178.2756907,-269.1270955,4874.548583
PYT-S-6893,-364.4798094,-550.2263048,4593.449374
PYT-S-6894,-612.4644161,-959.2271147,4184.448564
PYT-S-6895,53.57828179,86.79168732,5230.467366
PYT-S-6896,10.15856821,16.45554671,5160.131225
PYT-S-6897,136.5140701,219.1890179,5362.864696
PYT-S-6898,-294.5811607,-477.179411,4666.496268
PYT-S-6899,-14.4832638,-22.68333662,5120.992342
PYT-S-6900,-251.174315,-393.4159765,4750.259702
PYT-S-6901,-112.3489663,-175.9785708,4967.697108
PYT-S-6902,-17.36501858,-26.20688476,5117.468794
PYT-S-6903,173.8508229,279.1252091,5422.800888
PYT-S-6904,-248.7532272,-402.5060946,4741.169584
PYT-S-6905,-168.0750284,-271.9650911,4871.710587
PYT-S-6906,-391.5537616,-633.578442,4510.097237
PYT-S-6907,-1053.676452,-1704.96149,3438.714188
PYT-S-6908,-127.3161162,-206.5249574,4937.150721
PYT-S-6909,-61.00615135,-97.9231799,5045.752499
PYT-S-6910,-78.97743554,-126.7686108,5016.907068
PYT-S-6911,210.2087122,340.1411095,5483.816788
PYT-S-6912,172.8076589,279.6188336,5423.294512
PYT-S-6913,-261.3241023,-438.1477273,4705.527951
PYT-S-6914,152.0749542,244.1691238,5387.844802
PYT-S-6915,-56.26014721,-90.5454892,5053.130189
PYT-S-6916,-237.2586999,-380.833649,4762.84203
PYT-S-6917,30.86551306,49.94496889,5193.620647
PYT-S-6918,-112.9318832,-170.4302487,4973.24543
PYT-S-6919,161.5847051,253.0831365,5396.758815
PYT-S-6920,-83.8216153,-135.1872703,5008.488408
PYT-S-6921,27.43945948,44.25480133,5187.93048
PYT-S-6922,-454.8162932,-736.7406226,4406.935056
PYT-S-6923,51.01334224,82.54455306,5226.220232
PYT-S-6924,-40.17414985,-64.48354117,5079.192137
PYT-S-6925,290.9470274,471.300343,5614.976022
PYT-S-6926,333.6128952,558.8379163,5702.513595
PYT-S-6927,76.45635574,119.0869556,5262.762634
PYT-S-6928,-200.5126356,-312.3163438,4831.359335
PYT-S-6929,-173.995998,-289.057195,4854.618483
PYT-S-6930,328.6963878,532.4512118,5676.12689
PYT-S-6931,335.9420676,507.1491228,5650.824801
PYT-S-6932,466.1820652,756.2199049,5899.895583
PYT-S-6933,100.1715535,151.1962865,5294.871965
PYT-S-6934,169.5233888,256.5182036,5400.193882
PYT-S-6935,299.6168129,486.6619826,5630.337661
PYT-S-6936,383.0015207,599.8445267,5743.520205
PYT-S-6937,245.54892,394.1399857,5537.815664
PYT-S-6938,119.4512857,193.2855442,5336.961223
PYT-S-6939,450.8947607,730.391106,5874.066785
PYT-S-6940,-35.87271011,-57.58050672,5086.095172
PYT-S-6941,373.404859,606.5137702,5750.189449
PYT-S-6942,-121.0613855,-195.8922939,4947.783385
PYT-S-6943,-274.1406282,-443.7181053,4699.957573
PYT-S-6944,198.6077304,322.494875,5466.170554
PYT-S-6945,186.7909237,281.9363283,5425.612007
PYT-S-6946,285.5604277,462.5705458,5606.246224
PYT-S-6947,230.8451113,386.6898387,5530.365517
PYT-S-6948,249.9960478,391.670582,5535.34626
PYT-S-6949,472.0251762,739.4310566,5883.106735
PYT-S-6950,238.1866931,382.4398941,5526.115573
PYT-S-6951,186.3117482,301.471184,5445.146863
PYT-S-6952,-442.7933549,-716.5144551,4427.161223
PYT-S-6953,12.73165945,20.43592977,5164.111608
PYT-S-6954,253.1029403,381.956734,5525.632413
PYT-S-6955,247.5552735,401.0062259,5544.681904
PYT-S-6956,23.35469072,36.59061549,5180.266294
PYT-S-6957,-52.25143062,-81.83493768,5061.840741
PYT-S-6958,31.91316585,48.16217158,5191.83785
PYT-S-6959,245.6351938,397.8958019,5541.57148
PYT-S-6960,-2.839579119,-4.594938007,5139.080741
PYT-S-6961,182.3563314,302.9514222,5446.627101
PYT-S-6962,396.8513469,621.5396884,5765.215367
PYT-S-6963,310.5825267,502.5603873,5646.236066
PYT-S-6964,17.40910875,26.27330335,5169.948982
PYT-S-6965,449.0981738,753.357087,5897.032766
PYT-S-6966,84.25674564,135.2433326,5278.919011
PYT-S-6967,-136.272096,-205.7164355,4937.959243
PYT-S-6968,95.62656332,160.4123145,5304.087993
PYT-S-6969,450.2715646,728.5918773,5872.267556
PYT-S-6970,-31.06871667,-48.65880164,5095.016877
PYT-S-6971,146.6210918,235.3464459,5379.022124
PYT-S-6972,406.7882184,653.1509198,5796.826598
PYT-S-6973,367.6739903,575.8383124,5719.513991
PYT-S-6974,264.246901,398.7847975,5542.460476
PYT-S-6975,-123.7337267,-198.6130952,4945.062583
PYT-S-6976,-98.48321761,-159.9147134,4983.760965
PYT-S-6977,214.9169029,324.3415704,5468.017249
PYT-S-6978,-495.7685157,-795.7719381,4347.90374
PYT-S-6979,-267.1863163,-418.4708566,4725.204822
PYT-S-6980,-40.96996642,-66.2938807,5077.381798
PYT-S-6981,-151.366087,-244.9326613,4898.743017
PYT-S-6982,-0.551249344,-0.863347922,5142.812331
PYT-S-6983,380.0299031,595.2070421,5738.882721
PYT-S-6984,-488.6372795,-791.525481,4352.150197
PYT-S-6985,239.9942505,388.7579701,5532.433649
PYT-S-6986,-374.2373243,-586.1187807,4557.556898
PYT-S-6987,235.6608745,369.0862438,5512.761922
PYT-S-6988,137.3737228,222.526345,5366.202024
PYT-S-6989,-36.33394995,-55.14605561,5088.529623
PYT-S-6990,413.0216792,623.3177677,5766.993446
PYT-S-6991,18.37170167,29.48909337,5173.164772
PYT-S-6992,-101.4092364,-153.9175641,4989.758114
PYT-S-6993,-279.6082978,-422.0903311,4721.585347
PYT-S-6994,356.8274423,578.008452,5721.684131
PYT-S-6995,-536.2935403,-867.7781208,4275.897558
PYT-S-6996,54.32255156,87.899445,5231.575124
PYT-S-6997,264.5871104,428.5937222,5572.269401
PYT-S-6998,661.6057159,998.4498555,6142.125534
PYT-S-6999,-394.3938324,-595.2032807,4548.472398
PYT-S-7000,-712.4901973,-1143.63088,4000.044799
PYT-S-7001,200.8515282,303.1142005,5446.789879
PYT-S-7002,69.95470683,109.5594078,5253.235086
PYT-S-7003,41.71073267,66.95076981,5210.626448
PYT-S-7004,-38.9234552,-63.0860851,5080.589593
PYT-S-7005,-28.14912095,-45.60899591,5098.066683
PYT-S-7006,164.24236,266.0505511,5409.72623
PYT-S-7007,-39.57369526,-64.14001157,5079.535667
PYT-S-7008,-20.11907545,-31.51089399,5112.164785
PYT-S-7009,193.7417196,292.3829441,5436.058623
PYT-S-7010,-155.9010507,-250.2436764,4893.432002
PYT-S-7011,-360.3071662,-578.3528031,4565.322875
PYT-S-7012,-32.68978441,-49.33397846,5094.3417
PYT-S-7013,136.0798976,220.4856651,5364.161344
PYT-S-7014,-835.4067842,-1308.400818,3835.27486
PYT-S-7015,-617.4749549,-1000.22818,4143.447499
PYT-S-7016,-98.42539867,-157.9954839,4985.680195
PYT-S-7017,-275.9862792,-443.0165219,4700.659157
PYT-S-7018,-189.7363903,-286.3312634,4857.344415
PYT-S-7019,-135.7814539,-219.9477753,4923.727903
PYT-S-7020,239.4794931,361.3993887,5505.075067
PYT-S-7021,87.52289396,137.0738931,5280.749572
PYT-S-7022,-264.2628571,-413.8705054,4729.805173
PYT-S-7023,326.5039527,528.8887693,5672.564448
PYT-S-7024,279.3948444,437.5816495,5581.257328
PYT-S-7025,-101.1218152,-162.729291,4980.946388
PYT-S-7026,-6.994644545,-11.33037904,5132.345299
PYT-S-7027,-312.1879002,-505.1584935,4638.517185
PYT-S-7028,-7.721552724,-12.49437489,5131.181304
PYT-S-7029,-541.0181933,-816.444619,4327.23106
PYT-S-7030,-233.1563034,-365.1710497,4778.504629
PYT-S-7031,-196.6854572,-296.8157303,4846.859948
PYT-S-7032,-401.2834911,-605.5867713,4538.088907
PYT-S-7033,-113.9137422,-178.4071952,4965.268483
PYT-S-7034,-169.9073617,-284.6026201,4859.073058
PYT-S-7035,35.80770427,57.47630883,5201.151987
PYT-S-7036,416.3440777,669.9967229,5813.672401
PYT-S-7037,-244.310743,-382.6340657,4761.041613
PYT-S-7038,144.1906632,233.3183796,5376.994058
PYT-S-7039,-303.9122438,-491.7658171,4651.909861
PYT-S-7040,-29.3718921,-46.00155107,5097.674127
PYT-S-7041,-5.397953931,-8.664469272,5135.011209
PYT-S-7042,-44.67458455,-72.28867135,5071.387007
PYT-S-7043,-427.2153179,-691.2896546,4452.386024
PYT-S-7044,-74.07792853,-119.9956309,5023.680048
PYT-S-7045,-485.6998237,-733.0029865,4410.672692
PYT-S-7046,281.78392,441.3195144,5584.995193
PYT-S-7047,-367.0111874,-574.7900545,4568.885624
PYT-S-7048,46.65387545,73.07014167,5216.74582
PYT-S-7049,55.04579606,92.2041017,5235.87978
PYT-S-7050,368.7520608,596.6859428,5740.361621
PYT-S-7051,-164.526892,-275.5897016,4868.085977
PYT-S-7052,63.91491579,96.45614692,5240.131825
PYT-S-7053,84.7822663,137.1856207,5280.861299
PYT-S-7054,-8.900076128,-14.40126466,5129.274414
PYT-S-7055,68.00881291,102.6325706,5246.308249
PYT-S-7056,-220.9150011,-357.4633404,4786.212338
PYT-S-7057,17.07486581,27.40732539,5171.083004
PYT-S-7058,263.7310713,423.3430642,5567.018743
PYT-S-7059,28.01624493,44.97069172,5188.64637
PYT-S-7060,-1.763446891,-2.856534068,5140.819144
PYT-S-7061,47.12531725,73.80582667,5217.481505
PYT-S-7062,-48.41589535,-75.82811017,5067.847568
PYT-S-7063,-4.004954991,-6.04575308,5137.629925
PYT-S-7064,-767.4054727,-1234.966299,3908.70938
PYT-S-7065,83.51215453,135.1357587,5278.811437
PYT-S-7066,106.9417204,179.1319259,5322.807604
PYT-S-7067,-193.5934957,-313.5945027,4830.081176
PYT-S-7068,-189.8475937,-304.7237135,4838.951965
PYT-S-7069,-14.33939569,-23.01618672,5120.659492
PYT-S-7070,-57.1559748,-92.58525738,5051.090421
PYT-S-7071,158.2661921,256.093576,5399.769255
PYT-S-7072,-339.261515,-549.5559951,4594.119683
PYT-S-7073,-321.6839346,-521.3764918,4622.299187
PYT-S-7074,141.2813452,228.608832,5372.284511
PYT-S-7075,293.8413849,471.6436884,5615.319367
PYT-S-7076,-63.25600573,-95.46047002,5048.215208
PYT-S-7077,31.0681239,46.90144501,5190.577124
PYT-S-7078,-753.7087528,-1220.922753,3922.752926
PYT-S-7079,-176.6062799,-286.1508176,4857.524861
PYT-S-7080,-183.0351379,-293.8866591,4849.789019
