"","Line","MOTHER","FATHER","PROGRAM","PHENOTYPE","Env","FAMILY","Mother_Father"
"20860","10113","589","523","EG2",0.09157012,"9","125","589_523"
"20861","10399","589","523","EG2",-0.7872111,"9","125","589_523"
"20862","10400","589","523","EG2",-0.1593931,"9","125","589_523"
"20863","10401","589","523","EG2",-0.4954864,"9","125","589_523"
"20864","10402","589","523","EG2",-0.519518,"9","125","589_523"
"20865","11133","589","523","EG2",-1.2101763,"9","125","589_523"
"20866","11134","589","523","EG2",-0.5410594,"9","125","589_523"
"20867","11135","589","523","EG2",-0.8204609,"9","125","589_523"
"20868","11136","589","523","EG2",-1.1655154,"9","125","589_523"
"20869","11219","589","523","EG2",-0.6528462,"9","125","589_523"
"20870","11220","589","523","EG2",-0.7417514,"9","125","589_523"
"20871","11221","589","523","EG2",-0.0635953,"9","125","589_523"
"20872","11222","589","523","EG2",-0.7759728,"9","125","589_523"
"20873","12023","589","523","EG2",0.18299858,"9","125","589_523"
"20874","12024","589","523","EG2",-0.7042113,"9","125","589_523"
"20875","12025","589","523","EG2",0.81876792,"9","125","589_523"
"20876","12026","589","523","EG2",-0.8706783,"9","125","589_523"
"20877","10166","595","523","EG2",-1.0170866,"9","361","595_523"
"20878","10167","595","523","EG2",-0.3315732,"9","361","595_523"
"20879","10168","595","523","EG2",2.14210736,"9","361","595_523"
"20880","10169","595","523","EG2",0.66180043,"9","361","595_523"
"20881","10403","595","523","EG2",-1.1384159,"9","361","595_523"
"20882","10404","595","523","EG2",0.05180053,"9","361","595_523"
"20883","10405","595","523","EG2",-0.4148566,"9","361","595_523"
"20884","10406","595","523","EG2",-0.7941079,"9","361","595_523"
"20885","10972","595","523","EG2",0.87137043,"9","361","595_523"
"20886","10973","595","523","EG2",0.07770152,"9","361","595_523"
"20887","10974","595","523","EG2",-0.2037096,"9","361","595_523"
"20888","10975","595","523","EG2",-1.0102328,"9","361","595_523"
"20889","11295","595","523","EG2",-0.7721167,"9","361","595_523"
"20890","11296","595","523","EG2",-0.8411218,"9","361","595_523"
"20891","11297","595","523","EG2",-0.2196504,"9","361","595_523"
"20892","11298","595","523","EG2",-0.3252268,"9","361","595_523"
"20893","12070","595","523","EG2",-0.6227384,"9","361","595_523"
"20894","12071","595","523","EG2",-0.6152436,"9","361","595_523"
"20895","12072","595","523","EG2",-0.4274825,"9","361","595_523"
"20896","12073","595","523","EG2",-0.0580142,"9","361","595_523"
"20897","10135","607","540","EG2",2.69967243,"9","356","607_540"
"20898","10136","607","540","EG2",-0.0865614,"9","356","607_540"
"20899","10137","607","540","EG2",1.51544825,"9","356","607_540"
"20900","10138","607","540","EG2",2.34746008,"9","356","607_540"
"20901","10710","607","540","EG2",0.4429312,"9","356","607_540"
"20902","10711","607","540","EG2",1.95786558,"9","356","607_540"
"20903","10712","607","540","EG2",1.13970876,"9","356","607_540"
"20904","10713","607","540","EG2",1.40570262,"9","356","607_540"
"20905","11205","607","540","EG2",-0.6974943,"9","356","607_540"
"20906","11206","607","540","EG2",-0.2639095,"9","356","607_540"
"20907","11207","607","540","EG2",1.87211475,"9","356","607_540"
"20908","11208","607","540","EG2",1.39379555,"9","356","607_540"
"20909","11404","607","540","EG2",-0.0393165,"9","356","607_540"
"20910","11405","607","540","EG2",0.0620032,"9","356","607_540"
"20911","11406","607","540","EG2",0.2512007,"9","356","607_540"
"20912","11407","607","540","EG2",-0.1678316,"9","356","607_540"
"20913","11966","607","540","EG2",1.02918609,"9","356","607_540"
"20914","11967","607","540","EG2",0.86267665,"9","356","607_540"
"20915","11968","607","540","EG2",1.75436891,"9","356","607_540"
"20916","10120","612","585","EG2",-1.1459866,"9","354","612_585"
"20917","10121","612","585","EG2",-0.2407034,"9","354","612_585"
"20918","10122","612","585","EG2",-0.2833117,"9","354","612_585"
"20919","10123","612","585","EG2",-0.695412,"9","354","612_585"
"20920","10441","612","585","EG2",-0.9058865,"9","354","612_585"
"20921","10442","612","585","EG2",2.27049931,"9","354","612_585"
"20922","10443","612","585","EG2",-0.3488337,"9","354","612_585"
"20923","10444","612","585","EG2",-0.3761982,"9","354","612_585"
"20924","11183","612","585","EG2",-0.9106994,"9","354","612_585"
"20925","11184","612","585","EG2",-0.4755923,"9","354","612_585"
"20926","11185","612","585","EG2",-0.8117743,"9","354","612_585"
"20927","11186","612","585","EG2",-0.755523,"9","354","612_585"
"20928","11272","612","585","EG2",-0.4707094,"9","354","612_585"
"20929","11273","612","585","EG2",0.85376754,"9","354","612_585"
"20930","11274","612","585","EG2",1.03959521,"9","354","612_585"
"20931","12034","612","585","EG2",1.21861211,"9","354","612_585"
"20932","12035","612","585","EG2",-0.7538018,"9","354","612_585"
"20933","12036","612","585","EG2",-0.3636995,"9","354","612_585"
"20934","12037","612","585","EG2",-0.5812067,"9","354","612_585"
"20935","9972","613","571","EG2",-1.6575654,"9","317","613_571"
"20936","9973","613","571","EG2",0.94600983,"9","317","613_571"
"20937","9974","613","571","EG2",0.69563414,"9","317","613_571"
"20938","9975","613","571","EG2",-0.7675652,"9","317","613_571"
"20939","10553","613","571","EG2",0.3816019,"9","317","613_571"
"20940","10554","613","571","EG2",0.65570238,"9","317","613_571"
"20941","10555","613","571","EG2",-1.2950088,"9","317","613_571"
"20942","11130","613","571","EG2",0.0585162,"9","317","613_571"
"20943","11131","613","571","EG2",-0.2214701,"9","317","613_571"
"20944","11132","613","571","EG2",2.95519853,"9","317","613_571"
"20945","11391","613","571","EG2",-0.985246,"9","317","613_571"
"20946","11392","613","571","EG2",-0.5793529,"9","317","613_571"
"20947","11393","613","571","EG2",-0.1891562,"9","317","613_571"
"20948","12099","613","571","EG2",-0.6475053,"9","317","613_571"
"20949","12100","613","571","EG2",0.2515527,"9","317","613_571"
"20950","12101","613","571","EG2",-0.2887268,"9","317","613_571"
"20951","12102","613","571","EG2",-0.2965165,"9","317","613_571"
"20952","10176","613","574","EG2",-0.8682909,"9","363","613_574"
"20953","10177","613","574","EG2",-0.5511562,"9","363","613_574"
"20954","10178","613","574","EG2",-0.6886271,"9","363","613_574"
"20955","10589","613","574","EG2",1.42771736,"9","363","613_574"
"20956","10590","613","574","EG2",-0.0324493,"9","363","613_574"
"20957","10591","613","574","EG2",0.25158379,"9","363","613_574"
"20958","10592","613","574","EG2",-0.2291448,"9","363","613_574"
"20959","10952","613","574","EG2",-0.9291749,"9","363","613_574"
"20960","10953","613","574","EG2",0.40928793,"9","363","613_574"
"20961","10954","613","574","EG2",-0.4518574,"9","363","613_574"
"20962","10955","613","574","EG2",-0.4384166,"9","363","613_574"
"20963","11554","613","574","EG2",0.59833534,"9","363","613_574"
"20964","11555","613","574","EG2",-1.212154,"9","363","613_574"
"20965","11556","613","574","EG2",1.09177504,"9","363","613_574"
"20966","11557","613","574","EG2",0.60845935,"9","363","613_574"
"20967","11732","613","574","EG2",0.75824443,"9","363","613_574"
"20968","11733","613","574","EG2",-0.2728628,"9","363","613_574"
"20969","11734","613","574","EG2",-0.7768849,"9","363","613_574"
"20970","10195","613","582","EG2",-1.307192,"9","368","613_582"
"20971","10196","613","582","EG2",-0.1685203,"9","368","613_582"
"20972","10197","613","582","EG2",0.41247437,"9","368","613_582"
"20973","10198","613","582","EG2",-0.7746139,"9","368","613_582"
"20974","10419","613","582","EG2",-0.5420615,"9","368","613_582"
"20975","10420","613","582","EG2",-0.5039909,"9","368","613_582"
"20976","10421","613","582","EG2",-0.2353191,"9","368","613_582"
"20977","11093","613","582","EG2",-0.8940743,"9","368","613_582"
"20978","11094","613","582","EG2",-0.5927361,"9","368","613_582"
"20979","11095","613","582","EG2",-1.5362444,"9","368","613_582"
"20980","11516","613","582","EG2",-0.9134787,"9","368","613_582"
"20981","12061","613","582","EG2",-0.018585,"9","368","613_582"
"20982","12062","613","582","EG2",-0.5372086,"9","368","613_582"
"20983","12063","613","582","EG2",-0.3799059,"9","368","613_582"
"20984","12064","613","582","EG2",0.20612867,"9","368","613_582"
"20985","9984","613","583","EG2",2.39608574,"9","320","613_583"
"20986","9985","613","583","EG2",1.97557461,"9","320","613_583"
"20987","9986","613","583","EG2",0.34878472,"9","320","613_583"
"20988","9987","613","583","EG2",0.25932852,"9","320","613_583"
"20989","10457","613","583","EG2",0.23696064,"9","320","613_583"
"20990","10458","613","583","EG2",-0.6459882,"9","320","613_583"
"20991","10459","613","583","EG2",1.5670486,"9","320","613_583"
"20992","10776","613","583","EG2",-0.4556009,"9","320","613_583"
"20993","10777","613","583","EG2",-0.419191,"9","320","613_583"
"20994","10778","613","583","EG2",0.98852161,"9","320","613_583"
"20995","10779","613","583","EG2",-1.0119061,"9","320","613_583"
"20996","11374","613","583","EG2",-0.1666121,"9","320","613_583"
"20997","11375","613","583","EG2",0.95502519,"9","320","613_583"
"20998","11376","613","583","EG2",-0.693697,"9","320","613_583"
"20999","11377","613","583","EG2",-1.1229733,"9","320","613_583"
"21000","12068","613","583","EG2",1.23129734,"9","320","613_583"
"21001","12069","613","583","EG2",0.77627903,"9","320","613_583"
"21002","10016","616","519","EG2",0.72489837,"9","329","616_519"
"21003","10017","616","519","EG2",-0.2711439,"9","329","616_519"
"21004","10361","616","519","EG2",0.15301933,"9","329","616_519"
"21005","10362","616","519","EG2",-1.0295018,"9","329","616_519"
"21006","10363","616","519","EG2",-0.2689425,"9","329","616_519"
"21007","11048","616","519","EG2",1.56107731,"9","329","616_519"
"21008","11049","616","519","EG2",1.34920046,"9","329","616_519"
"21009","11590","616","519","EG2",0.65608468,"9","329","616_519"
"21010","11591","616","519","EG2",0.64799467,"9","329","616_519"
"21011","11592","616","519","EG2",-1.1210613,"9","329","616_519"
"21012","11593","616","519","EG2",2.28332123,"9","329","616_519"
"21013","11943","616","519","EG2",0.45742639,"9","329","616_519"
"21014","11944","616","519","EG2",-0.1678998,"9","329","616_519"
"21015","11945","616","519","EG2",1.68462844,"9","329","616_519"
"21016","11946","616","519","EG2",0.01442452,"9","329","616_519"
"21017","9937","616","571","EG2",-0.0585634,"9","309","616_571"
"21018","9938","616","571","EG2",-1.062276,"9","309","616_571"
"21019","9939","616","571","EG2",-0.4921147,"9","309","616_571"
"21020","9940","616","571","EG2",-1.2470713,"9","309","616_571"
"21021","10692","616","571","EG2",-0.8011409,"9","309","616_571"
"21022","10693","616","571","EG2",-0.8832692,"9","309","616_571"
"21023","10694","616","571","EG2",-0.9306048,"9","309","616_571"
"21024","10695","616","571","EG2",0.21265308,"9","309","616_571"
"21025","10948","616","571","EG2",-0.2908005,"9","309","616_571"
"21026","10949","616","571","EG2",-0.316584,"9","309","616_571"
"21027","10950","616","571","EG2",0.30901888,"9","309","616_571"
"21028","10951","616","571","EG2",-0.5503262,"9","309","616_571"
"21029","11506","616","571","EG2",-0.8444914,"9","309","616_571"
"21030","11507","616","571","EG2",-1.0673485,"9","309","616_571"
"21031","11508","616","571","EG2",-0.923288,"9","309","616_571"
"21032","11509","616","571","EG2",-1.1888299,"9","309","616_571"
"21033","11797","616","571","EG2",-1.0106981,"9","309","616_571"
"21034","11798","616","571","EG2",-0.3748931,"9","309","616_571"
"21035","11799","616","571","EG2",-0.6626807,"9","309","616_571"
"21036","10080","616","611","EG2",0.91497215,"9","345","616_611"
"21037","10081","616","611","EG2",0.57490301,"9","345","616_611"
"21038","10082","616","611","EG2",-0.1385603,"9","345","616_611"
"21039","10340","616","611","EG2",-1.146222,"9","345","616_611"
"21040","10341","616","611","EG2",0.18678322,"9","345","616_611"
"21041","10342","616","611","EG2",0.33557506,"9","345","616_611"
"21042","10919","616","611","EG2",-0.7538442,"9","345","616_611"
"21043","10920","616","611","EG2",-0.2777465,"9","345","616_611"
"21044","10921","616","611","EG2",0.29985103,"9","345","616_611"
"21045","11229","616","611","EG2",-0.4012182,"9","345","616_611"
"21046","11230","616","611","EG2",-0.2041019,"9","345","616_611"
"21047","11964","616","611","EG2",-0.5249256,"9","345","616_611"
"21048","11965","616","611","EG2",-0.437276,"9","345","616_611"
"21049","9949","616","622","EG2",1.72274761,"9","312","616_622"
"21050","9950","616","622","EG2",0.81920948,"9","312","616_622"
"21051","10326","616","622","EG2",1.47201275,"9","312","616_622"
"21052","10327","616","622","EG2",1.02031484,"9","312","616_622"
"21053","10328","616","622","EG2",0.7460025,"9","312","616_622"
"21054","10329","616","622","EG2",-0.8427928,"9","312","616_622"
"21055","11012","616","622","EG2",0.81838152,"9","312","616_622"
"21056","11013","616","622","EG2",-0.162162,"9","312","616_622"
"21057","11014","616","622","EG2",3.36007057,"9","312","616_622"
"21058","11015","616","622","EG2",-0.4840394,"9","312","616_622"
"21059","11358","616","622","EG2",1.84402532,"9","312","616_622"
"21060","11359","616","622","EG2",1.05095081,"9","312","616_622"
"21061","11775","616","622","EG2",-0.1563595,"9","312","616_622"
"21062","11776","616","622","EG2",-0.7398227,"9","312","616_622"
"21063","11777","616","622","EG2",0.85085244,"9","312","616_622"
"21064","9963","617","607","EG2",0.98891191,"9","315","617_607"
"21065","9964","617","607","EG2",1.19011026,"9","315","617_607"
"21066","9965","617","607","EG2",-0.2402186,"9","315","617_607"
"21067","9966","617","607","EG2",-0.1559796,"9","315","617_607"
"21068","10415","617","607","EG2",0.57888903,"9","315","617_607"
"21069","10416","617","607","EG2",-0.7750124,"9","315","617_607"
"21070","10417","617","607","EG2",1.4204949,"9","315","617_607"
"21071","10418","617","607","EG2",0.08956146,"9","315","617_607"
"21072","11153","617","607","EG2",-1.0926776,"9","315","617_607"
"21073","11154","617","607","EG2",-0.3974202,"9","315","617_607"
"21074","11155","617","607","EG2",1.31007827,"9","315","617_607"
"21075","11536","617","607","EG2",0.66532478,"9","315","617_607"
"21076","11537","617","607","EG2",-0.8995247,"9","315","617_607"
"21077","11538","617","607","EG2",-1.013149,"9","315","617_607"
"21078","11539","617","607","EG2",-0.8719294,"9","315","617_607"
"21079","11764","617","607","EG2",1.49042462,"9","315","617_607"
"21080","11765","617","607","EG2",-1.2575098,"9","315","617_607"
"21081","11766","617","607","EG2",3.22113711,"9","315","617_607"
"21082","11767","617","607","EG2",-1.3191359,"9","315","617_607"
"21083","10253","620","519","EG2",1.24748241,"9","379","620_519"
"21084","10254","620","519","EG2",-1.0599324,"9","379","620_519"
"21085","10255","620","519","EG2",-0.5580487,"9","379","620_519"
"21086","10375","620","519","EG2",-1.1383495,"9","379","620_519"
"21087","10376","620","519","EG2",-0.2389001,"9","379","620_519"
"21088","10377","620","519","EG2",-0.6968123,"9","379","620_519"
"21089","10378","620","519","EG2",-0.6014379,"9","379","620_519"
"21090","11178","620","519","EG2",-0.6730904,"9","379","620_519"
"21091","11179","620","519","EG2",0.10172091,"9","379","620_519"
"21092","11180","620","519","EG2",-0.4142394,"9","379","620_519"
"21093","11360","620","519","EG2",-0.7939351,"9","379","620_519"
"21094","11361","620","519","EG2",-0.1739008,"9","379","620_519"
"21095","11362","620","519","EG2",-0.8695782,"9","379","620_519"
"21096","11363","620","519","EG2",-0.5074372,"9","379","620_519"
"21097","11858","620","519","EG2",0.90513071,"9","379","620_519"
"21098","11859","620","519","EG2",-0.8917714,"9","379","620_519"
"21099","11860","620","519","EG2",0.15905241,"9","379","620_519"
"21100","11861","620","519","EG2",-0.8353014,"9","379","620_519"
"21101","10104","620","611","EG2",-1.1039117,"9","350","620_611"
"21102","10105","620","611","EG2",-0.0874555,"9","350","620_611"
"21103","10435","620","611","EG2",-0.3007943,"9","350","620_611"
