Hybrid_name,Year,GY_Optimal,PH_Optimal,AD_Optimal,GY_Drought,PH_Drought,AD_Drought
1133256,2019,5.8239,237.18,64.193,1.5039,223.68,64.7376
1133257,2019,6.6838,234.36,64.237,2.1496,222.36,67.9822
1133261,2019,7.3822,247.09,64.5732,2.2504,221.77,67.8829
1133265,2019,7.4579,234.52,65.7382,2.2253,233.26,65.9374
1133266,2019,5.9304,252.4,61.0059,2.4244,225.05,64.348
1133267,2019,7.2334,248.91,64.5101,2.4889,230.49,66.9231
1133272,2019,5.7098,260.45,64.5893,2.9239,251.18,68.2376
1133274,2019,6.4502,248.38,63.9834,3.1147,227.87,69.104
1133277,2019,6.7803,232.78,62.5721,3.408,230.42,62.9676
1133278,2019,7.0075,242.15,65.1977,2.5042,233.7,67.4863
1133279,2019,6.1029,243.81,64.892,2.3771,229.03,65.1356
1133283,2019,5.933,244.7,63.7646,3.2458,228.01,64.6298
1133290,2019,6.2809,251.06,65.1073,2.9372,230.71,66.6942
1133291,2019,7.948,260.75,65.4254,2.1701,242.34,68.7167
1133294,2019,7.0581,248,63.3286,2.9374,239.92,64.7778
1133297,2019,6.7378,253.58,64.2367,2.596,239.42,65.5078
1133310,2019,7.755,236.68,62.6717,3.2601,216.34,63.2167
1133314,2019,5.9062,253.44,64.4242,2.4466,231.81,65.2742
1133317,2019,4.7676,234.3,63.802,1.2561,209.15,66.1086
1133325,2019,6.0288,226.18,64.4444,2.7552,230.5,62.9446
1133331,2019,6.7979,259.18,63.9043,2.9227,235.01,67.0171
1133334,2019,6.847,248.61,62.9452,2.8275,225.35,63.7561
1133337,2019,7.0196,239.61,64.6632,3.6388,231.93,66.6974
1133339,2019,6.3529,246.73,63.5577,3.0039,240.72,66.4857
1133342,2019,4.5256,222.96,71.5924,1.7183,192.53,71.6769
1133343,2019,5.6501,218.24,69.5733,3.002,212.52,69.0116
1133344,2019,6.4978,231.44,69.6895,5.1813,231.57,68.6518
1133345,2019,8.1625,222.61,67.8218,3.5493,211.09,68.4063
1133346,2019,6.6027,243.56,71.9537,3.5547,221.21,72.5806
1133347,2019,6.9792,232.74,69.9572,3.9389,224.39,70.9423
1133355,2019,5.8374,217.57,69.2089,1.9125,197.61,70.2627
1133363,2019,5.6762,229.23,66.3054,4.072,220.16,67.8088
1133372,2019,5.545,220.67,69.3965,2.2835,207.36,69.8767
1133374,2019,5.1282,228.27,66.9232,3.2774,217.37,67.0871
1133382,2019,6.0335,209.41,65.3705,3.6712,202.59,69.1213
1133389,2019,5.7185,223.13,67.6988,2.7212,217.19,69.0502
1133393,2019,6.0345,226.93,67.9645,3.5008,224.25,68.1442
1133401,2019,5.6313,221.29,68.2925,2.9378,208.19,70.4257
1133402,2019,6.2347,230.56,68.6695,3.2924,223.87,67.5871
1133404,2019,6.0589,239.74,69.8992,2.7311,218.74,70.952
1133414,2019,7.3157,229.22,69.6428,3.5908,237.25,71.1442
1133415,2019,6.1322,219.55,65.9503,4.1046,209.78,67.1699
1133419,2019,6.0653,221.42,69.8066,2.9321,197.47,70.8849
1133425,2019,6.1935,221.7,69.5168,2.63,203.98,71.576
1133429,2019,6.3167,226.88,67.1242,3.4989,218.07,69.3641
1133432,2019,6.3172,235.35,68.4905,3.9967,230.35,70.7105
1133442,2019,6.7687,235.87,67.9502,3.2712,215.34,68.6213
1133443,2019,5.6886,220.19,70.2407,2.7912,196.76,71.9204
1133445,2019,6.6431,226.45,66.837,3.1779,202.32,69.7267
1133456,2019,5.9753,216.28,68.3192,3.7808,212.86,67.7482
1133462,2019,6.8906,230.52,67.9687,3.6924,217.07,68.5475
1133470,2019,5.5511,225.5,70.0441,3.5079,217.54,71.595
1133471,2019,5.7019,222.11,67.9725,4.2533,218.94,68.0303
1133473,2019,5.0264,213.44,67.8127,2.7126,195.95,69.2869
1133475,2019,6.2363,227.81,66.9276,4.1353,209,68.7306
1133486,2019,6.1357,238.83,66.6088,2.9349,216.63,69.2853
1133488,2019,4.7549,223.82,66.893,3.6762,209.76,69.4204
1133489,2019,6.0469,226.47,65.6785,3.3925,216.11,67.2627
1133492,2019,5.5165,232.42,68.3193,2.6776,200.95,68.7869
1133512,2019,5.2817,221.17,69.4068,2.0087,207.87,69.8921
1133515,2019,5.9093,235.28,69.5486,3.6367,220.35,71.7105
1133519,2019,5.3547,230.78,70.248,2.799,213.02,70.5212
1133521,2019,6.19,229.51,68.2088,2.5975,214.8,69.3138
1133527,2019,5.7894,215.16,68.3462,3.0455,211.69,70.5459
1133531,2019,6.6162,223.79,67.1898,3.6841,216.7,68.0406
1133532,2019,5.577,229.21,68.2023,3.1243,222.26,70.1167
1133533,2019,5.9632,225.55,69.2122,2.9853,214.77,69.2001
1133536,2019,6.4742,230.68,69.9052,3.8287,218.33,69.1151
1268078,2020,6.803,207.1,68.7,2.834,178.4,67
1268091,2020,6.07,202.8,66.4,2.595,169.1,63.8
1268095,2020,5.324,212.7,65.8,3.636,190.6,62
1268104,2020,5.943,206.9,65.6,2.947,181.4,65
1268105,2020,5.062,217.2,65.3,2.487,173.6,64.8
1268106,2020,5.916,202.3,66.9,3.465,170.6,62.5
1268108,2020,6.115,205.5,70.6,4.047,188.1,66.8
1268109,2020,6.882,212.3,68.6,2.627,167.3,67
1268110,2020,6.377,225.4,69.2,3.679,193.7,65.8
1268111,2020,6.396,216.6,70.3,3.313,177.9,67.5
1268058,2020,7.482,225.8,71.6,3.59,179.9,67.8
1268059,2020,5.857,201.5,69.4,1.759,173,67.8
1268060,2020,6.189,206.3,67.5,2.957,181.3,64
1268061,2020,5.86,217.7,66.9,2.855,194.2,63.5
1268063,2020,5.723,206.8,69.6,3.71,181.3,66
1268064,2020,6.176,218,68.5,3.335,192.3,65.5
1268065,2020,5.838,214.3,72.7,2.286,171.2,69.3
1268066,2020,6.988,226.8,68.8,2.462,175.7,67.8
1268067,2020,6.679,208.6,67.1,2.773,174.2,64.5
1268068,2020,6.467,214.3,68.7,1.795,165.4,66.8
1268069,2020,6.746,218.6,67.9,3.117,188.3,66
1268070,2020,4.058,201.6,69.6,1.451,164.8,68.8
1268071,2020,6.702,200.5,66.9,2.997,173,64.3
1268072,2020,6.284,225.7,67.4,3.913,190,65
1268073,2020,5.987,208.4,65.8,2.887,189.2,62.5
1268074,2020,5.697,215.6,68.4,3.114,189.7,65.3
1268075,2020,6.217,216.1,68,2.561,191.3,64.5
1268076,2020,5.499,218,69.1,3.574,196.9,66.5
1268077,2020,6.2,230.9,69.3,2.39,195.1,66
1268079,2020,6.428,204.1,68.2,2.486,178.7,64.8
1268080,2020,6.631,224.1,68.4,3.286,188.3,66
1268081,2020,6.695,227.9,67.5,2.624,199,65
1268082,2020,6.883,200.3,67.1,2.184,175.6,65.5
1268083,2020,6.28,222.6,68.2,2.467,204.5,63.5
1268084,2020,6.552,206.9,66.8,3.048,180,63.3
1268085,2020,6.791,202.2,66.6,2.71,177.4,62.8
1268086,2020,6.645,219.1,72.2,2.955,185.4,68.5
1268087,2020,6.009,219.5,67.7,2.056,181.6,65.8
1268088,2020,5.91,219.7,69.4,3.621,187.2,67.8
1268089,2020,7.031,229.7,67.3,3.238,185.9,65
1268090,2020,6.866,216.2,68.8,2.624,191.3,65.8
1268092,2020,6.503,205.6,66.1,3.08,167.8,63
1268093,2020,6.944,213,67.2,3.184,175.6,65.3
1268094,2020,5.746,214,67.7,3.508,192.8,65.5
1268096,2020,6.234,216.7,67.5,3.169,200.3,65
1268097,2020,5.943,212.2,68.5,2.886,187,66
1268099,2020,5.878,209.8,68.7,2.689,185.3,65.3
1268100,2020,6.354,205.7,69.2,2.444,165.8,67.8
1268101,2020,6.285,230.1,68.7,2.528,194.6,65.7
1268102,2020,6.432,229,70.2,2.744,198.8,66.5
1267879,2020,8.625,237,71.9,2.454,245.5,70.5
1267886,2020,8.084,228.7,71.1,2.608,238.8,69.5
1267891,2020,7.288,233.8,70.8,3.768,233.7,68
1267911,2020,7.733,225.7,70.1,3.334,233.2,68
1267866,2020,7.247,227,69.2,3.201,222.1,67.5
1267867,2020,7.414,235.7,71.4,3.638,251,69
1267868,2020,7.019,228.2,71.9,2.599,229.1,70
1267869,2020,7.401,240.4,71,3.434,245.5,68.5
1267870,2020,7.729,236,70.3,3.64,235.3,67.5
1267871,2020,7.882,252.8,70.9,3.34,260.1,68
1267872,2020,7.669,254,71.3,3.057,249.7,69.5
1267873,2020,8.344,242.8,69.9,3.926,247,69
1267874,2020,6.523,240.6,71.1,3.608,254.4,69
1267875,2020,7.62,242,71.7,3.496,239.4,68.5
1267876,2020,8.145,223.5,69.3,3.919,215.9,68
1267877,2020,7.385,235.4,70.8,3.276,230.2,69
1267878,2020,7.618,229.7,69.3,3.634,224.9,68
1267880,2020,6.967,244.4,71.9,2.168,235,70.5
1267881,2020,7.7,241.2,70.9,2.923,248.4,69
1267882,2020,7.419,236.4,69.3,3.501,227.7,67.5
1267883,2020,6.312,248.7,70.7,3.313,261.1,68.5
1267884,2020,7.02,235,69.2,1.74,229.9,69.5
1267885,2020,8.812,241,70.6,4.318,227.3,68
1267887,2020,7.854,230.3,71.5,3.272,228.9,70.5
1267888,2020,7.302,242.9,71.2,2.972,256.3,71
1267889,2020,7.332,247.9,71.7,3.067,241.3,68
1267890,2020,7.723,230.3,71.5,2.101,240.9,69
1267892,2020,7.503,239.5,70.3,2.415,242.6,68.5
1267893,2020,7.024,232.3,70.7,2.962,235.3,67.5
1267894,2020,6.784,222.1,71.6,2.23,227.7,70.5
1267895,2020,7.661,236.8,70.6,2.517,235,68.5
1267896,2020,7.656,243.9,70.5,2.992,241.5,68
1267897,2020,7.524,239.5,70.2,3.558,239.5,68.5
1267898,2020,7.705,228.1,71.7,2.891,240.7,67.5
1267899,2020,8.275,226.9,71.9,2.882,232.9,70.5
1267900,2020,7.39,241,71.9,2.624,248.9,69
1267901,2020,8.571,236.8,69.5,3.949,229.7,67
1267902,2020,7.482,225.5,69.8,5.031,237.6,66
1267903,2020,8.531,246.5,70.4,3.151,240.9,69
1267904,2020,7.078,233.6,70.1,2.528,234,69
1267905,2020,6.235,224.2,71.8,3.054,224.3,68
1267906,2020,7.076,235.6,69.4,3.022,227.9,68.5
1267907,2020,9.374,244.6,71.4,2.348,247.4,70
1267908,2020,6.955,241.7,71.6,4.385,252.7,68.5
1267909,2020,8.047,241,69.1,2.548,236.6,68.5
1267910,2020,7.592,232.8,69,3.963,224.5,67.5
1267862,2020,7.369,234.1,71.4,3.468,256.6,69
1267863,2020,7.241,232.2,71.1,3.553,217.6,69
1267864,2020,7.502,227.9,70.8,2.121,213.2,70
1267865,2020,6.367,235.7,70.1,2.727,237.4,69
1268028,2020,5.358,224.2,73,1.34,193.4,69.5
1268033,2020,7.771,234.9,70.8,1.855,202.1,66.5
1268034,2020,8.956,231.8,70.9,2.135,202.2,68
1268035,2020,8.186,227.4,72.7,2.629,200.6,68.5
1267990,2020,8.767,240.6,73.5,1.573,202.9,69
1267992,2020,7.64,241.9,71.2,2.038,196.7,70.5
1268019,2020,7.852,235.6,72.3,1.759,205.6,67.5
1268022,2020,9.147,239.2,71.4,1.737,214.1,64.5
1268031,2020,8.279,246.5,73.2,1.36,199.9,67.5
1268032,2020,7.624,232.8,72.8,1.535,199.7,70.5
1267986,2020,7.951,232.3,72.9,1.396,198.1,66.5
1267987,2020,6.792,218,70.7,1.223,198.7,69.5
1267988,2020,6.516,227.5,71.4,0.977,206.3,69.5
1267989,2020,8.398,240.8,72.2,2.266,210.1,67
1267991,2020,7.186,223.8,71.1,2.361,201.9,67
1267993,2020,9.112,236.7,74.4,1.067,183.8,70.5
1267994,2020,8.878,231.7,72.9,1.595,195.2,68
1267995,2020,6.591,226.8,73.1,0.887,211.5,70.5
1267996,2020,8.783,234.3,72.4,2.146,196.8,68.5
1267997,2020,8.646,239.2,72.7,1.759,199.6,70
1267998,2020,5.697,225,73.9,2.328,198.8,71
1267999,2020,7.733,237.2,72.8,0.979,196.2,66.5
1268000,2020,8.187,234.7,70,1.738,199,66.5
1268001,2020,8.026,233.1,72.2,1.179,194.5,68
1268002,2020,5.009,209.6,70.4,1.445,197.7,67.5
1268003,2020,9.086,242.6,71.7,1.5,214,68.5
1268004,2020,7.663,234.5,73.5,1.219,203,67.5
1268005,2020,8.099,232.8,71.4,1.261,195,66.5
1268006,2020,5.762,228.1,75,0.873,192.7,71.5
1268007,2020,7.241,228.7,73.3,2.217,205,69
1268008,2020,8.193,238.6,73,1.221,200.9,69
1268009,2020,7.428,235.4,72,2.809,207.3,65.5
1268010,2020,6.751,218.2,70.6,1.345,192.8,65
1268011,2020,7.589,242,69.9,2.405,206.8,65.5
1268012,2020,8.202,231,71,1.917,194.8,67
1268013,2020,8.979,234.7,72.3,1.919,193.9,68.5
1268014,2020,7.982,248.5,71.6,2.009,220.9,69.5
1268015,2020,7.433,239,71.7,2.688,214.9,66
1268016,2020,6.844,218.1,73.3,1.587,199.2,68
1268017,2020,6.239,230.2,73.7,1.045,194.5,69.5
1268018,2020,6.433,239.5,70.4,2.161,208.8,67
1268020,2020,7.514,223.5,70.1,1.976,188,64.5
1268021,2020,7.431,244.3,71.4,2.628,210.9,67.5
1268023,2020,8.925,247.2,73.4,1.719,214.1,70.5
1268024,2020,8.368,241.6,71.2,1.899,205.6,66.5
1268025,2020,8.424,248.9,73.4,3.47,229.3,67
1268026,2020,8.923,248.4,76,1.675,212.1,72
1268027,2020,8.232,234.7,71.9,1.547,200.1,69
1268029,2020,7.47,230,70.2,1.889,197.4,66.5
1268030,2020,7.985,239.6,70.4,2.406,202.5,69.5
1253199,2020,11.203,224,71.6,1.966,213.3,70.5
1253200,2020,12.258,224.6,73.8,2.627,208.6,69.5
1253201,2020,10.393,241.2,74.6,3.369,220.3,71.5
1253202,2020,12.798,236,72,2.045,218.7,68
1253204,2020,5.463,235.4,71,2.329,220.9,68
1253205,2020,9.821,239.2,69.5,4.071,226.8,67
1253206,2020,9.323,221.1,69.3,3.749,214.5,67
1253207,2020,7.188,236.4,71.8,2.897,226,70
1253208,2020,9.408,238.6,69.6,3.003,224,69
1253210,2020,6.141,226.8,72.8,3.758,218.7,68
1253211,2020,9.171,250.1,72.8,3.19,237.5,68
1253212,2020,9.851,213.6,70.6,3.036,201.1,69
1253213,2020,6.878,233,72.1,4.218,217.8,69
1253214,2020,12.693,210.3,68.8,3.481,196.5,67.5
1253215,2020,8.718,219.5,71.3,2.555,204,69.5
1253216,2020,7.288,227.5,70,3.226,211.1,69.5
1253217,2020,13.638,236,69.6,2.607,222.1,68
1253218,2020,13.851,224,70.3,3.868,226.1,68
1253219,2020,18.836,237.1,68.6,3.39,216.4,67.5
1253221,2020,7.526,233.7,69.3,3.505,223.9,67
1253222,2020,8.601,235,70.5,4.601,226.8,69
1253223,2020,15.338,232.9,69.3,3.236,219.6,69
1253224,2020,14.358,245.9,72.3,3.355,230.6,69.5
1253225,2020,10.201,231.9,68.1,3.408,210,67.5
1253226,2020,11.631,237.4,69.3,2.897,207.3,68.5
1253227,2020,9.626,223.1,71.5,2.859,215.7,70
1253228,2020,10.931,211.6,66.6,3.177,207.9,65
1253229,2020,15.096,234.2,68.6,3.264,211.6,68
1253231,2020,7.131,223.5,70.5,1.824,217.1,68.5
1253232,2020,16.641,232.1,74.5,2.793,230.3,71.5
1253233,2020,12.368,230.8,71.8,3.393,225,70
1253234,2020,9.796,211.5,68.8,2.849,202.3,68
1253235,2020,6.823,223.6,73,3.649,219.2,69
1253236,2020,10.843,211.2,69.3,3.158,206.1,67.5
1253237,2020,7.716,229.6,73.8,2.58,228.1,69.5
1253238,2020,7.091,223.4,69.5,3.133,216.2,69
1253239,2020,10.978,255.9,73.6,3.244,236.3,69.5
1253240,2020,13.943,225.6,72.9,1.659,216.1,68.5
1253241,2020,12.188,227.2,71.1,2.188,197,68.5
1253242,2020,7.253,218.9,69.8,3.331,220.1,68
1253243,2020,9.171,227.4,70.3,2.96,213.8,70
1253244,2020,12.693,232.9,68.8,1.724,196.1,67.5
1253245,2020,12.936,238.4,69.1,3.268,205.2,69.5
1253247,2020,9.653,214.6,73.3,3.064,211,70.5
1253246,2020,9.191,227,68.6,1.693,213.5,68
1253248,2020,13.766,224.7,68.8,3.287,212.4,68
1268165,2020,7.535,237.5,68,2.624,186.9,65.3
1268176,2020,8.857,238.9,69.3,2.91,192,64.8
1268190,2020,8.057,227.7,68.8,3.073,182.7,65.3
1268154,2020,9.062,240.3,69.1,2.288,191.8,65.3
1268163,2020,7.932,231.7,69.1,1.971,184.4,63.5
1268164,2020,9.679,247.2,66.5,3.162,193.3,66.5
1268166,2020,7.753,237.2,68.9,2.106,170.1,66.5
1268168,2020,7.92,229.2,71.3,1.97,179,67.3
1268169,2020,8.229,235.3,68.9,2.353,185,65
1268173,2020,8.047,236.3,67.4,3.573,199.4,61.8
1268174,2020,8.3,221.2,69.8,3.223,169,67.3
1268175,2020,7.829,237.8,68.1,2.576,182.6,64
1268178,2020,6.972,215.4,70.9,2.108,174.2,67.8
1268179,2020,8.448,232.5,69.1,2.042,179.8,66
1268181,2020,8.539,244,68.7,3.359,188,63.5
1268182,2020,7.676,234.7,68.3,2.678,188,62.8
1268183,2020,7.704,241.1,67.7,4.03,198.3,61.8
1268185,2020,8.706,242.7,68.6,2.713,192.6,63.3
1268186,2020,9.106,236.6,70.8,3.462,191.3,67.3
1268187,2020,8.562,250,72.1,2.923,186.9,69
1268191,2020,8.649,238.3,69.3,2.72,201.2,67
1268142,2020,9.242,223.1,69.3,2.581,179.8,66
1268145,2020,8.978,245.1,68.5,2.512,180.2,64.3
1268148,2020,8.21,232.3,71.1,2.671,183.9,66.8
1268150,2020,8.845,240.9,68.6,3.587,188.9,66.5
1268155,2020,9.061,237,70.3,2.854,188.5,66.5
1268158,2020,8.256,233.4,69.8,2.81,163.5,67
1268159,2020,7.177,217.1,69.9,3.673,183.7,63
1268160,2020,8.943,238.4,72.2,2.782,169.3,66.8
1268162,2020,8.046,231.6,67.9,3.21,193.2,62.8
1267838,2020,8.388,232,70.5,3.086,214.6,68
1267847,2020,7.345,218,67.7,3.149,202.4,66
1267855,2020,7.844,222.9,72.4,2.865,210.3,68
1267861,2020,7.606,230.6,69.5,3.534,196.6,68
1267822,2020,8.155,219.7,69.8,2.178,195.2,67.5
1267830,2020,7.152,224.3,71.4,2.777,208.5,68
1267832,2020,8.348,225.6,70.3,2.826,225.6,68
1267833,2020,7.924,242.5,69.8,3.989,209,68
1267834,2020,6.517,208.4,68.9,2.546,180,66
1267835,2020,6.819,220.9,70.3,2.164,172.7,67.5
1267836,2020,7.669,213.6,67.4,1.623,161.9,65.5
1267837,2020,7.99,212.4,68.4,3.851,192,67.5
1267840,2020,8.098,231.8,67.4,3.255,187.3,65.5
1267841,2020,7.333,230.9,69.6,1.624,184.5,68
1267842,2020,8.671,208.5,68.5,3.752,193.8,66.5
1267843,2020,7.058,219.6,69.2,2.448,182.8,67
1267844,2020,8.384,227.8,70.2,2.267,194.7,67.5
1267845,2020,8.872,221.6,70.7,2.365,193.4,69
1267846,2020,7.861,222.4,70.7,3.799,213.3,69.5
1267849,2020,8.325,249.5,69.3,3.432,209,66
1267851,2020,8.49,219.7,70.2,2.61,187.3,67.5
1267852,2020,8.239,216.5,68.7,2.658,201,67
1267854,2020,7.456,221.3,69.7,3.413,205,67
1267856,2020,8.453,235.4,69.9,4.053,207.7,68.5
1267857,2020,8.554,229,68.9,2.883,209.2,65
1267858,2020,8.96,226.1,68.6,3.701,194,68
1267859,2020,9.339,235.9,72.3,3.456,201.8,68
1267860,2020,9.097,228.1,70.1,4.16,219,69
1267814,2020,8.045,228.5,69.4,3.499,203.5,67
1267815,2020,8.318,224.1,70.5,2.33,192.8,68
1267816,2020,6.52,215.5,69,2.893,203.6,66
1267817,2020,8.325,223.1,69.2,2.001,196.9,69
1267818,2020,9.151,216,68.5,4.06,212.7,66
1267819,2020,7.234,223.3,70.2,3.002,210,69.5
1267823,2020,8.4,213.8,69.9,3.056,196.1,67.5
1267824,2020,6.963,218.1,68.2,3.534,186.3,66.5
1267825,2020,9.551,216.8,70.4,4.364,199.9,67.5
1267826,2020,7.706,221,71.1,2.423,196.6,68.5
1267827,2020,7.671,210.3,68.6,2.366,186.1,67.5
1267828,2020,8.42,226.2,69,1.84,176.9,68.5
1267829,2020,7.608,231.9,70,2.87,200.9,68
1267831,2020,7.811,220.2,68.6,1.263,158.3,67.5
1275363,2020,7.623,213.9,71.6,1.48,201.5,68.5
1275353,2020,7.181,212.3,75.8,1.865,195,72
1275343,2020,7.743,205.4,73.3,1.835,213.4,70.5
1275318,2020,8.126,222,70.8,1.035,215.7,68
1275381,2020,6.976,211.5,74.5,1.518,209.6,72
1275379,2020,8.568,220.6,71.1,1.67,192.6,70
1275377,2020,7.226,206.7,72.5,1.839,196.7,68
1275373,2020,6.346,208.9,69.8,2.272,193.1,69
1275369,2020,8.146,223.6,73.5,1.965,217.7,69
1275367,2020,6.611,206.8,67.8,1.692,186.4,65
1275365,2020,8.631,209.7,70.8,1.588,185.7,67.5
1275361,2020,8.103,209.4,69,1.483,192.1,65.5
1275359,2020,7.163,203.2,70,1.677,192.3,69.5
1275357,2020,8.003,212,68.3,2.112,198.2,68
1275355,2020,8.266,210.9,68.3,1.869,205.9,67.5
1275349,2020,8.341,228.2,73,2.979,217.6,69
1275347,2020,7.291,211.1,72.6,1.372,200,68.5
1275341,2020,6.681,205.3,71.3,1.105,183.3,66.5
1275339,2020,9.343,243.7,70.8,1.791,201.8,68
1275333,2020,8.508,217.9,73.6,0.95,185.4,70.5
1275331,2020,7.423,217.7,69.8,1.594,200.8,67
1275329,2020,8.131,219.5,68.6,2.322,225.5,66
1275327,2020,7.118,210.9,73.5,0.777,180.6,71
1302455,2020,8.611,199.2,68.1,1.166,178.5,70
1275324,2020,8.583,216.3,73.1,1.762,214.1,71
1275322,2020,7.038,205.5,69.8,1.216,188.4,69
1275320,2020,9.276,230.2,70.3,1.134,186.6,67.5
1275316,2020,7.441,224.4,71.8,1.401,204.7,69
1275314,2020,6.998,226.3,70.3,1.513,199.7,69.5
1275310,2020,6.058,205.8,67.5,1.249,174.1,65
1275398,2020,7.206,227.9,69.1,1.721,200.3,67
1275394,2020,7.141,212.5,72.1,1.151,204.1,69.5
1275390,2020,6.908,200.7,69.1,1.707,197.2,67.5
1275388,2020,7.213,207.8,70.3,2.022,209.3,67
1275386,2020,7.063,228,71.1,1.054,203,68
1275308,2020,7.753,208.8,69.6,2.248,215.9,68
1253334,2020,7.726,225.2,74.5,1.442,196.2,73
1275306,2020,8.591,218.7,70.8,1.462,210,69.5
1275304,2020,6.038,222.1,72.8,0.917,186.2,71
1275302,2020,8.488,220.7,68.6,1.844,211,69
1275298,2020,7.181,224.9,72.8,1.707,208.4,71
1275296,2020,7.701,209.1,68.1,1.936,210.7,68
1275294,2020,7.328,230.8,69.8,1.726,209.7,66
1275288,2020,8.348,210,71.3,1.917,192.8,69.5
1275286,2020,7.663,218.8,71.1,1.131,208.6,68.5
1275280,2020,8.443,206.1,67.8,1.079,178.5,67
1275278,2020,7.943,219.9,69.6,1.974,202.9,67.5
1275274,2020,8.786,225.7,72.8,1.504,212.5,70.5
1275276,2020,6.726,199.2,70.3,3.043,194,68
1275300,2020,7.593,210.9,70.6,1.47,199.7,70
1275284,2020,7.916,217.7,68.6,1.94,212.9,65
1275272,2020,7.783,242.8,70.6,1.626,229.8,69.5
1273573,2020,6.868,229.2,73.5,1.999,190.5,68.5
1273559,2020,6.121,202.5,71.3,1.609,185,68
1273545,2020,5.933,219.9,72.1,1.639,178.5,69.5
1273537,2020,6.206,221.6,71.4,1.068,187.5,68.5
1273599,2020,6.341,223.4,75.1,0.623,165.2,69.5
1273581,2020,7.178,223.1,75.7,1.262,179.6,70
1273579,2020,6.046,229.3,76.5,0.807,200.7,71.5
1273577,2020,6.301,224.9,74.3,0.408,153.4,71.5
1273575,2020,5.788,218.5,75.8,0.624,159.8,71.5
1273571,2020,5.163,214.2,73,0.856,197.5,70
1273567,2020,7.066,217.5,73.3,0.775,179.2,72.5
1273565,2020,5.531,225.8,74.1,0.908,193.2,71
1273563,2020,4.998,211.6,73.5,0.774,191.5,70
1273561,2020,7.023,221.5,78,0.785,191.2,71.5
1273557,2020,7.401,205.5,72.9,0.873,173.7,70
1273549,2020,5.703,211.6,71.3,0.858,187.4,68.5
1273547,2020,6.623,219.6,74.1,0.547,184,71.5
1273543,2020,6.226,214.4,72,1.385,188.7,68.5
1273541,2020,6.698,226.4,77.5,1.561,206.1,72
1273539,2020,5.928,223,75,1.056,178.4,72
1273638,2020,7.711,227.1,73.3,0.652,171.8,69.5
1273636,2020,5.348,217,71.3,1.068,183.5,67
1273630,2020,4.723,202,72.6,0.927,167.9,69.5
1273626,2020,6.381,235.2,74.3,0.453,183.9,71.5
1273623,2020,6.288,208.6,69.3,1.137,182.2,66
1273621,2020,6.576,212.3,75.8,0.62,178.2,72.5
1273619,2020,6.406,211.2,72.6,0.873,172.7,69
1273617,2020,4.658,217.6,73.3,0.623,177.5,71.5
1273615,2020,5.043,224.6,73.1,0.902,178.6,68.5
1273613,2020,7.921,237.8,75.3,1.137,193.1,70.5
1273611,2020,4.846,219.7,74.3,0.954,187.1,68.5
1273609,2020,6.593,222.4,72.1,1.185,185.6,70
1273607,2020,6.861,227.2,75.1,0.483,186.1,71
1273605,2020,6.478,226.4,73.8,1.74,186,70.5
1273597,2020,7.076,223.4,71.6,1.553,198.7,69
1273595,2020,5.913,216.7,74.3,1.7,181.1,71
1273593,2020,7.353,234.8,70.1,0.877,198.9,69
1273591,2020,6.951,217.4,72.6,1.262,181.5,67
1273585,2020,5.968,220.2,72.8,0.871,169.2,70.5
1273583,2020,7.158,227.9,76.1,0.941,172.3,71
1273553,2020,7.983,232.5,70.1,1.093,193.5,68
1273551,2020,5.448,201.8,71,1.01,184,68
1273628,2020,5.128,217.9,74.8,0.311,162.9,70
1142138,2020,5.983,222,70.5,0.799,165,71.5
1273450,2020,7.603,221.5,70,2.23,173.9,67.5
1273511,2020,7.483,267.8,75.3,1.26,209.5,73.5
1273507,2020,7.086,232.6,70.8,1.443,201,69
1273505,2020,7.738,236.7,72.5,1.057,186.4,71.5
1273503,2020,9.796,240.5,71.8,1.944,193.9,71.5
1273501,2020,9.003,241,74.6,1.264,184.2,73
1273499,2020,8.823,234.3,69.8,2.559,189.4,69.5
1273497,2020,7.451,211.4,72.8,0.768,180,72
1273495,2020,7.368,245.4,72.8,1.43,185.6,71.5
1273493,2020,8.913,231.1,74.5,1.552,192.6,71.5
1273491,2020,7.803,221.7,68.5,1.985,181.5,67
1273489,2020,7.361,223.3,69.6,1.554,188.6,69
1273487,2020,6.916,236.3,72.3,1.595,162.7,72
1273485,2020,6.531,241.9,74.3,0.554,181.9,73.5
1273483,2020,8.006,237.5,74.1,2.13,191.2,72.5
1273481,2020,7.056,221.2,73.8,1.428,204.8,71
1273479,2020,6.261,217.5,72.3,1.518,171.1,70.5
1142136,2020,6.931,243.1,72.1,0.897,177.2,73
1273475,2020,5.593,224,71.1,1.301,170.5,69.5
1273473,2020,5.173,214.1,72.3,0.811,190.5,71.5
1273471,2020,7.101,231.6,74.3,0.959,187.5,71.5
1273468,2020,5.926,220.1,71.1,1.354,181.9,71
1273466,2020,6.296,215,69.8,1.245,155.8,70
1273464,2020,7.183,228.8,73,0.747,168.8,71.5
1273462,2020,7.383,220,72.8,2.162,183.2,71
